モジュール,DSC,,,,,,,,
チャンネル,DSC7020,,,,,,,,
データ名,BTO_5Kpm_9mg_20241115_2,,,,,,,,
測定日時,2024/11/15 15:21:14,,,,,,,,
サンプル名,BTO,,,,,,,,
サンプル質量,9,mg,,,,,,,
リファレンス名,Al pan,,,,,,,,
リファレンス質量,22.9,mg,,,,,,,
温度プログラム,,Cel,Cel,Cel/min,min,s,ガス１,ガス２,ストアー
,1,107,147,5,3,0.2,On,Off,On
,2,147,107,5,5,0.2,On,Off,On
,温度プログラムモード,ランプ,,,,,,,
,冷却ユニット,全自動ガス冷却,,,,,,,
オペレータ名,伊藤,,,,,,,,
組織名,,,,,,,,,
コメント,オペレータ: 伊藤,,,,,,,,
,ガス1: N2,,,,,,,,
,パン: Al,,,,,,,,
,,,,,,,,,
,,,,,,,,,
面積,,,,,,,,,
BTO_5Kpm_9mg_20241115_2  DSC,,,,,,,,,
No.,DeltaH,,,,,,,,
,mJ/mg,,,,,,,,
1,-0.970383861,,,,,,,,
2,0.840006949,,,,,,,,
,,,,,,,,,
Time,Temp.,DSC,DDSC,,,,,,
7.133333333,137.3118591,-640.0869141,16.53076172,,,,,,
7.136666667,137.3288727,-640.1430664,16.52709961,,,,,,
7.14,137.3459167,-640.1986084,16.48754883,,,,,,
7.143333333,137.3629608,-640.2536011,16.23266602,,,,,,
7.146666667,137.3799744,-640.3079834,15.89575195,,,,,,
7.15,137.3969879,-640.3608398,15.75512695,,,,,,
7.153333333,137.414032,-640.4136963,15.77636719,,,,,,
7.156666667,137.4310913,-640.46875,15.86645508,,,,,,
7.16,137.4481049,-640.5229492,15.9675293,,,,,,
7.163333333,137.4651489,-640.5751343,15.9777832,,,,,,
7.166666667,137.4821625,-640.6269531,15.91552734,,,,,,
7.17,137.499176,-640.6776123,15.83349609,,,,,,
7.173333333,137.5161591,-640.7269287,15.73535156,,,,,,
7.176666667,137.5331726,-640.7766724,15.64892578,,,,,,
7.18,137.5501862,-640.8291016,15.61157227,,,,,,
7.183333333,137.567215,-640.8828125,15.59912109,,,,,,
7.186666667,137.5842285,-640.9362793,15.59399414,,,,,,
7.19,137.6012115,-640.9884033,15.60424805,,,,,,
7.193333333,137.6182251,-641.039917,15.62768555,,,,,,
7.196666667,137.6352081,-641.0924072,15.64086914,,,,,,
7.2,137.6521912,-641.1455078,15.65258789,,,,,,
7.203333333,137.6691742,-641.1976929,15.6796875,,,,,,
7.206666667,137.6861725,-641.2485352,15.69067383,,,,,,
7.21,137.7031555,-641.2988892,15.6862793,,,,,,
7.213333333,137.7201385,-641.3469849,15.67749023,,,,,,
7.216666667,137.7371216,-641.394165,15.67822266,,,,,,
7.22,137.7541046,-641.4451294,15.66064453,,,,,,
7.223333333,137.7711182,-641.4989014,15.62915039,,,,,,
7.226666667,137.7881012,-641.5532837,15.60864258,,,,,,
7.23,137.8050842,-641.607666,15.5925293,,,,,,
7.233333333,137.8220825,-641.6622314,15.57568359,,,,,,
7.236666667,137.8390656,-641.7167358,15.53320313,,,,,,
7.24,137.8560486,-641.772522,15.46948242,,,,,,
7.243333333,137.8730316,-641.8284302,15.4284668,,,,,,
7.246666667,137.8900146,-641.8825073,15.41381836,,,,,,
7.25,137.9069977,-641.9344482,15.41674805,,,,,,
7.253333333,137.9240112,-641.984375,15.41967773,,,,,,
7.256666667,137.9410095,-642.0333252,15.43945313,,,,,,
7.26,137.9580231,-642.0827637,15.45629883,,,,,,
7.263333333,137.9750061,-642.1328125,15.45410156,,,,,,
7.266666667,137.9920197,-642.1843262,15.43432617,,,,,,
7.27,138.0090027,-642.2363281,15.40576172,,,,,,
7.273333333,138.0259857,-642.2871704,15.37353516,,,,,,
7.276666667,138.0429993,-642.3364868,15.33105469,,,,,,
7.28,138.0599976,-642.3841553,15.28710938,,,,,,
7.283333333,138.0769806,-642.4325562,15.2277832,,,,,,
7.286666667,138.0939941,-642.482605,15.18017578,,,,,,
7.29,138.1110077,-642.5330811,15.06738281,,,,,,
7.293333333,138.128067,-642.5836792,14.94506836,,,,,,
7.296666667,138.1450653,-642.6325684,14.95678711,,,,,,
7.3,138.1620636,-642.6817017,15.05419922,,,,,,
7.303333333,138.1790924,-642.7332153,15.1171875,,,,,,
7.306666667,138.1960907,-642.7861328,15.18383789,,,,,,
7.31,138.2131195,-642.8382568,15.32373047,,,,,,
7.313333333,138.2301483,-642.8902588,15.43139648,,,,,,
7.316666667,138.2471771,-642.9415894,15.53393555,,,,,,
7.32,138.2642365,-642.9926147,15.79541016,,,,,,
7.323333333,138.2812653,-643.0440063,16.21142578,,,,,,
7.326666667,138.2982941,-643.0951538,16.45898438,,,,,,
7.33,138.3153229,-643.1459351,16.52416992,,,,,,
7.333333333,138.3323517,-643.1837769,16.55932617,,,,,,
7.336666667,138.34935,-643.2287598,16.77172852,,,,,,
7.34,138.3663788,-643.2837524,17.0625,,,,,,
7.343333333,138.3833771,-643.3404541,17.13793945,,,,,,
7.346666667,138.4003754,-643.3947144,17.14306641,,,,,,
7.35,138.4173737,-643.4552612,17.24780273,,,,,,
7.353333333,138.4344025,-643.5182495,17.51220703,,,,,,
7.356666667,138.4514313,-643.5769043,17.85351563,,,,,,
7.36,138.4684296,-643.6392212,18.17431641,,,,,,
7.363333333,138.4854279,-643.7179565,18.41162109,,,,,,
7.366666667,138.5024261,-643.7964478,18.4987793,,,,,,
7.37,138.519455,-643.8579712,18.57128906,,,,,,
7.373333333,138.5364227,-643.9108887,18.75585938,,,,,,
7.376666667,138.553421,-643.9699707,19.02978516,,,,,,
7.38,138.5704193,-644.0437622,19.20922852,,,,,,
7.383333333,138.5874176,-644.1088257,19.30078125,,,,,,
7.386666667,138.6044464,-644.1611938,19.3659668,,,,,,
7.39,138.6214447,-644.2175293,19.27075195,,,,,,
7.393333333,138.638443,-644.2851563,19.00341797,,,,,,
7.396666667,138.6554413,-644.3637085,18.86791992,,,,,,
7.4,138.6724396,-644.4431763,18.87817383,,,,,,
7.403333333,138.6894379,-644.5184937,18.79760742,,,,,,
7.406666667,138.7064362,-644.5831299,18.48852539,,,,,,
7.41,138.723465,-644.6392822,18.25854492,,,,,,
7.413333333,138.7404633,-644.6976929,18.20947266,,,,,,
7.416666667,138.7574615,-644.7583618,18.29882813,,,,,,
7.42,138.7744598,-644.8236694,18.31201172,,,,,,
7.423333333,138.7914581,-644.8884277,18.16186523,,,,,,
7.426666667,138.8084869,-644.9523926,18.13549805,,,,,,
7.43,138.8255463,-645.006897,18.06005859,,,,,,
7.433333333,138.8425751,-645.0501709,17.85131836,,,,,,
7.436666667,138.8595734,-645.0941772,17.59643555,,,,,,
7.44,138.8766022,-645.1487427,17.34741211,,,,,,
7.443333333,138.8936615,-645.2119751,17.00024414,,,,,,
7.446666667,138.9106903,-645.2722778,16.68530273,,,,,,
7.45,138.9277191,-645.3258057,16.51538086,,,,,,
7.453333333,138.9447479,-645.3756104,16.20703125,,,,,,
7.456666667,138.9617767,-645.4312744,15.92724609,,,,,,
7.46,138.9788055,-645.4979248,15.57055664,,,,,,
7.463333333,138.9958038,-645.5633545,15.02929688,,,,,,
7.466666667,139.0128021,-645.6201172,14.46679688,,,,,,
7.47,139.0298309,-645.6709595,14.15625,,,,,,
7.473333333,139.0467987,-645.7148438,14.09619141,,,,,,
7.476666667,139.063797,-645.7620239,14.09106445,,,,,,
7.48,139.0807648,-645.8200684,14.12036133,,,,,,
7.483333333,139.0977325,-645.8754883,14.18334961,,,,,,
7.486666667,139.1147003,-645.9199829,14.20166016,,,,,,
7.49,139.1316528,-645.9666138,14.14160156,,,,,,
7.493333333,139.1485901,-646.0040894,14.10498047,,,,,,
7.496666667,139.1655579,-646.0356445,14.16796875,,,,,,
7.5,139.1824951,-646.0730591,14.21484375,,,,,,
7.503333333,139.1994629,-646.0998535,14.16796875,,,,,,
7.506666667,139.2164307,-646.116333,14.09399414,,,,,,
7.51,139.2333984,-646.1413574,14.20605469,,,,,,
7.513333333,139.2503357,-646.1828003,14.47119141,,,,,,
7.516666667,139.2672729,-646.2246094,14.68725586,,,,,,
7.52,139.2842102,-646.2688599,14.77587891,,,,,,
7.523333333,139.3011475,-646.3284302,14.72753906,,,,,,
7.526666667,139.3180542,-646.3950806,14.61621094,,,,,,
7.53,139.3349915,-646.4543457,14.49975586,,,,,,
7.533333333,139.3519287,-646.5011597,14.54003906,,,,,,
7.536666667,139.368866,-646.5534668,14.71069336,,,,,,
7.54,139.3858032,-646.6143188,14.69750977,,,,,,
7.543333333,139.4027405,-646.6817627,14.72094727,,,,,,
7.546666667,139.4196777,-646.7399292,15.04248047,,,,,,
7.55,139.4366455,-646.7967529,15.45410156,,,,,,
7.553333333,139.4535828,-646.8655396,15.73828125,,,,,,
7.556666667,139.4705505,-646.9307861,15.99243164,,,,,,
7.56,139.4875183,-646.991272,16.26928711,,,,,,
7.563333333,139.5044861,-647.0504761,16.3059082,,,,,,
7.566666667,139.5214844,-647.0985107,16.02539063,,,,,,
7.57,139.5385132,-647.1327515,15.74560547,,,,,,
7.573333333,139.5555115,-647.1739502,15.70751953,,,,,,
7.576666667,139.5725403,-647.2236328,15.74780273,,,,,,
7.58,139.5895386,-647.2629395,15.63208008,,,,,,
7.583333333,139.6065674,-647.2961426,15.32446289,,,,,,
7.586666667,139.6235657,-647.3374023,14.96923828,,,,,,
7.59,139.640564,-647.3878174,14.77880859,,,,,,
7.593333333,139.6575623,-647.4423218,14.59790039,,,,,,
7.596666667,139.6745911,-647.5045166,14.42504883,,,,,,
7.6,139.6915894,-647.5693359,14.37158203,,,,,,
7.603333333,139.7086182,-647.6303711,14.26977539,,,,,,
7.606666667,139.7256165,-647.6773682,14.05224609,,,,,,
7.61,139.7426758,-647.7171021,14.09692383,,,,,,
7.613333333,139.7597046,-647.7623291,14.49023438,,,,,,
7.616666667,139.7767334,-647.8126831,14.91137695,,,,,,
7.62,139.7937622,-647.8629761,15.41455078,,,,,,
7.623333333,139.810791,-647.9058838,16.00268555,,,,,,
7.626666667,139.8278198,-647.9429932,16.32348633,,,,,,
7.63,139.8448792,-647.9779053,16.4230957,,,,,,
7.633333333,139.861908,-648.0216675,16.43994141,,,,,,
7.636666667,139.8789368,-648.0736084,16.31835938,,,,,,
7.64,139.8959656,-648.1298218,16.14697266,,,,,,
7.643333333,139.9129944,-648.1865234,16.06494141,,,,,,
7.646666667,139.9299927,-648.2301025,16.09790039,,,,,,
7.65,139.946991,-648.2669067,16.18725586,,,,,,
7.653333333,139.9639587,-648.3218994,16.13378906,,,,,,
7.656666667,139.980957,-648.3996582,15.9909668,,,,,,
7.66,139.9979248,-648.4849243,15.91040039,,,,,,
7.663333333,140.0148926,-648.5733032,15.85986328,,,,,,
7.666666667,140.0318604,-648.6464844,15.82836914,,,,,,
7.67,140.0488281,-648.7029419,15.73535156,,,,,,
7.673333333,140.0657959,-648.7581787,15.63720703,,,,,,
7.676666667,140.0827637,-648.8087769,15.54199219,,,,,,
7.68,140.099762,-648.8565674,15.39477539,,,,,,
7.683333333,140.1167297,-648.9105225,15.25268555,,,,,,
7.686666667,140.133728,-648.9689941,15.14282227,,,,,,
7.69,140.1506958,-649.0231934,15.13842773,,,,,,
7.693333333,140.1676331,-649.0657349,15.15087891,,,,,,
7.696666667,140.1845703,-649.100647,14.97216797,,,,,,
7.7,140.2015381,-649.1412964,14.57080078,,,,,,
7.703333333,140.2185059,-649.1864624,14.21484375,,,,,,
7.706666667,140.2355042,-649.2265015,14.03320313,,,,,,
7.71,140.2524719,-649.258728,14.06982422,,,,,,
7.713333333,140.2694397,-649.2848511,14.12988281,,,,,,
7.716666667,140.2863617,-649.321106,14.21704102,,,,,,
7.72,140.30336,-649.3630371,14.22583008,,,,,,
7.723333333,140.3203278,-649.4066162,14.05444336,,,,,,
7.726666667,140.337326,-649.4521484,13.94824219,,,,,,
7.73,140.3542938,-649.4909058,13.92480469,,,,,,
7.733333333,140.3712921,-649.5297241,14.01342773,,,,,,
7.736666667,140.3882599,-649.5800171,14.29541016,,,,,,
7.74,140.4052582,-649.6315918,14.57519531,,,,,,
7.743333333,140.422226,-649.6828613,14.75683594,,,,,,
7.746666667,140.4391937,-649.7479248,14.95532227,,,,,,
7.75,140.456192,-649.815918,15.18603516,,,,,,
7.753333333,140.4731903,-649.8782959,15.58154297,,,,,,
7.756666667,140.4901886,-649.9387207,16.09277344,,,,,,
7.76,140.5071564,-649.9962158,16.4230957,,,,,,
7.763333333,140.5241547,-650.0355225,16.63916016,,,,,,
7.766666667,140.5411224,-650.0759277,16.86621094,,,,,,
7.77,140.5580902,-650.1298828,17.21850586,,,,,,
7.773333333,140.5750275,-650.1852417,17.64477539,,,,,,
7.776666667,140.5919952,-650.2438965,17.8425293,,,,,,
7.78,140.608963,-650.3047485,17.77294922,,,,,,
7.783333333,140.6259003,-650.3639526,17.53857422,,,,,,
7.786666667,140.6428375,-650.4239502,17.11743164,,,,,,
7.79,140.6597443,-650.4818115,16.65307617,,,,,,
7.793333333,140.6766815,-650.538208,16.35205078,,,,,,
7.796666667,140.6935883,-650.6052856,16.19750977,,,,,,
7.8,140.7105255,-650.6782227,16.14697266,,,,,,
7.803333333,140.7274628,-650.7409668,16.23999023,,,,,,
7.806666667,140.7443695,-650.802002,16.40771484,,,,,,
7.81,140.7612762,-650.8706665,16.46557617,,,,,,
7.813333333,140.7782135,-650.9442139,16.37182617,,,,,,
7.816666667,140.7951202,-651.0118408,16.17626953,,,,,,
7.82,140.8120575,-651.0658569,15.9777832,,,,,,
7.823333333,140.8289948,-651.1047363,15.87597656,,,,,,
7.826666667,140.8459015,-651.1286621,15.80859375,,,,,,
7.83,140.8628387,-651.1539917,15.75366211,,,,,,
7.833333333,140.879776,-651.18927,15.75512695,,,,,,
7.836666667,140.8967133,-651.2332764,15.74047852,,,,,,
7.84,140.91362,-651.2852173,15.62329102,,,,,,
7.843333333,140.9305267,-651.3439941,15.43212891,,,,,,
7.846666667,140.9474335,-651.3961182,15.18383789,,,,,,
7.85,140.9643402,-651.4475098,14.90478516,,,,,,
7.853333333,140.9812775,-651.4993286,14.56274414,,,,,,
7.856666667,140.9981842,-651.5422363,14.15332031,,,,,,
7.86,141.0151215,-651.5828247,13.90063477,,,,,,
7.863333333,141.0320587,-651.6311035,13.86401367,,,,,,
7.866666667,141.048996,-651.6842041,14.10644531,,,,,,
7.87,141.0659332,-651.7385864,14.46020508,,,,,,
7.873333333,141.082901,-651.7942505,14.69018555,,,,,,
7.876666667,141.0998383,-651.8513184,14.87255859,,,,,,
7.88,141.1167755,-651.913147,15.07324219,,,,,,
7.883333333,141.1337128,-651.9728394,15.22851563,,,,,,
7.886666667,141.1506195,-652.0169678,15.40722656,,,,,,
7.89,141.1675568,-652.0562134,15.62988281,,,,,,
7.893333333,141.184494,-652.0993652,15.796875,,,,,,
7.896666667,141.2014008,-652.140625,15.94848633,,,,,,
7.9,141.2183685,-652.1781616,16.1550293,,,,,,
7.903333333,141.2353058,-652.2205811,16.3894043,,,,,,
7.906666667,141.252243,-652.2670898,16.4699707,,,,,,
7.91,141.2691803,-652.3197632,16.49047852,,,,,,
7.913333333,141.2861176,-652.369873,16.56665039,,,,,,
7.916666667,141.3030548,-652.4207764,16.66479492,,,,,,
7.92,141.3199921,-652.4812622,16.67211914,,,,,,
7.923333333,141.3369293,-652.5481567,16.54101563,,,,,,
7.926666667,141.3538666,-652.619751,16.640625,,,,,,
7.93,141.3708344,-652.6896362,16.97021484,,,,,,
7.933333333,141.3877716,-652.7573242,17.14233398,,,,,,
7.936666667,141.4047394,-652.8221436,17.18041992,,,,,,
7.94,141.4217072,-652.8786621,17.19873047,,,,,,
7.943333333,141.4386292,-652.9398804,17.20898438,,,,,,
7.946666667,141.4555969,-653.00177,17.21411133,,,,,,
7.95,141.4725647,-653.057312,17.10498047,,,,,,
7.953333333,141.489502,-653.1154175,16.87133789,,,,,,
7.956666667,141.5064697,-653.1790771,16.6003418,,,,,,
7.96,141.523407,-653.2421265,16.30517578,,,,,,
7.963333333,141.5403442,-653.2971802,15.98583984,,,,,,
7.966666667,141.5572815,-653.3511353,15.59838867,,,,,,
7.97,141.5742493,-653.4176636,15.16479492,,,,,,
7.973333333,141.591217,-653.4794922,14.94433594,,,,,,
7.976666667,141.6081848,-653.5302734,14.75317383,,,,,,
7.98,141.6251221,-653.572937,14.43823242,,,,,,
7.983333333,141.6420593,-653.6119995,14.21923828,,,,,,
7.986666667,141.6589966,-653.6552124,14.00976563,,,,,,
7.99,141.6759644,-653.6987305,13.84716797,,,,,,
7.993333333,141.6929321,-653.7362061,13.62890625,,,,,,
7.996666667,141.7098694,-653.7645874,13.39379883,,,,,,
8,141.7268372,-653.7922974,13.13378906,,,,,,
8.003333333,141.7437744,-653.8268433,12.89355469,,,,,,
8.006666667,141.7607422,-653.8655396,12.72949219,,,,,,
8.01,141.77771,-653.9005127,12.32080078,,,,,,
8.013333333,141.7946472,-653.9416504,11.59936523,,,,,,
8.016666667,141.8115845,-653.9966431,10.84790039,,,,,,
8.02,141.8284912,-654.038208,10.09130859,,,,,,
8.023333333,141.8454285,-654.0719604,9.478271484,,,,,,
8.026666667,141.8623657,-654.1161499,8.820556641,,,,,,
8.03,141.879303,-654.1621094,8.005371094,,,,,,
8.033333333,141.8962402,-654.203186,8.436035156,,,,,,
8.036666667,141.9131775,-654.2410278,9.274658203,,,,,,
8.04,141.9301147,-654.2850952,10.26269531,,,,,,
8.043333333,141.9470825,-654.3253784,9.954345703,,,,,,
8.046666667,141.9640198,-654.3651733,9.541259766,,,,,,
8.05,141.9809875,-654.3991699,8.982421875,,,,,,
8.053333333,141.9979248,-654.4157715,7.701416016,,,,,,
8.056666667,142.0148621,-654.4150391,5.698974609,,,,,,
8.06,142.0317993,-654.4019775,3.697265625,,,,,,
8.063333333,142.0487366,-654.3869629,2.040527344,,,,,,
8.066666667,142.0656738,-654.3765869,0.381591797,,,,,,
8.07,142.0826111,-654.3566895,-1.412109375,,,,,,
8.073333333,142.0995483,-654.374939,-3.130371094,,,,,,
8.076666667,142.1164551,-654.4725952,-4.627441406,,,,,,
8.08,142.1334534,-654.5761719,-6.145751953,,,,,,
8.083333333,142.1504822,-654.6453247,-7.768798828,,,,,,
8.086666667,142.1674957,-654.6378174,-9.600585938,,,,,,
8.09,142.1845551,-654.6417847,-11.78833008,,,,,,
8.093333333,142.2015839,-654.6057129,-14.16650391,,,,,,
8.096666667,142.2186127,-654.503479,-16.69189453,,,,,,
8.1,142.2356415,-654.385498,-19.81933594,,,,,,
8.103333333,142.2526855,-654.2739258,-23.64257813,,,,,,
8.106666667,142.2696838,-654.1755371,-27.71777344,,,,,,
8.11,142.2866516,-654.072998,-32.01342773,,,,,,
8.113333333,142.3036194,-653.9712524,-36.56103516,,,,,,
8.116666667,142.3205872,-653.8778687,-42.47241211,,,,,,
8.12,142.3374939,-653.7940063,-48.9309082,,,,,,
8.123333333,142.3544159,-653.7056885,-56.32763672,,,,,,
8.126666667,142.3713226,-653.6057739,-63.4050293,,,,,,
8.13,142.3882294,-653.4767456,-71.21777344,,,,,,
8.133333333,142.4050751,-653.3189087,-79.68896484,,,,,,
8.136666667,142.4219208,-653.1330566,-87.67749023,,,,,,
8.14,142.4387665,-652.9023438,-95.28149414,,,,,,
8.143333333,142.4555817,-652.5958862,-103.5212402,,,,,,
8.146666667,142.4723511,-652.2483521,-112.9453125,,,,,,
8.15,142.4891052,-651.8908081,-123.5324707,,,,,,
8.153333333,142.5058289,-651.5015259,-134.8776855,,,,,,
8.156666667,142.522522,-651.0910645,-146.746582,,,,,,
8.16,142.5391846,-650.6694946,-159.3522949,,,,,,
8.163333333,142.5557861,-650.2045898,-172.9958496,,,,,,
8.166666667,142.5723267,-649.6536865,-187.5307617,,,,,,
8.17,142.5888062,-649.0402222,-202.8068848,,,,,,
8.173333333,142.6052551,-648.3543701,-218.5473633,,,,,,
8.176666667,142.6216125,-647.6237183,-234.7375488,,,,,,
8.18,142.6379395,-646.8823242,-251.4814453,,,,,,
8.183333333,142.6541748,-646.1117554,-268.1616211,,,,,,
8.186666667,142.6703796,-645.269043,-284.5927734,,,,,,
8.19,142.6865387,-644.3313599,-301.5783691,,,,,,
8.193333333,142.7026215,-643.3128052,-319.130127,,,,,,
8.196666667,142.7186432,-642.2417603,-337.1315918,,,,,,
8.2,142.7345734,-641.1343384,-356.1225586,,,,,,
8.203333333,142.750473,-639.9562988,-376.1630859,,,,,,
8.206666667,142.7662659,-638.6924438,-396.2585449,,,,,,
8.21,142.7820129,-637.3480835,-415.9907227,,,,,,
8.213333333,142.797699,-635.9240723,-435.5727539,,,,,,
8.216666667,142.8132782,-634.4381714,-454.8076172,,,,,,
8.22,142.8287811,-632.8777466,-474.6247559,,,,,,
8.223333333,142.8441925,-631.2462158,-495.4042969,,,,,,
8.226666667,142.8594971,-629.5656128,-516.3581543,,,,,,
8.23,142.8747559,-627.8331909,-536.5517578,,,,,,
8.233333333,142.8898773,-626.0308838,-555.9177246,,,,,,
8.236666667,142.9049225,-624.1650391,-575.0852051,,,,,,
8.24,142.9198303,-622.2177124,-594.4885254,,,,,,
8.243333333,142.9346619,-620.1651611,-614.4433594,,,,,,
8.246666667,142.9493866,-618.0150757,-634.3916016,,,,,,
8.25,142.9639893,-615.8091431,-653.9560547,,,,,,
8.253333333,142.9785461,-613.5543823,-673.0678711,,,,,,
8.256666667,142.9929657,-611.2550049,-691.8925781,,,,,,
8.26,143.0072937,-608.9082642,-710.484375,,,,,,
8.263333333,143.0214996,-606.4718018,-728.564209,,,,,,
8.266666667,143.035614,-603.9512329,-746.2712402,,,,,,
8.27,143.0496063,-601.3867188,-764.0983887,,,,,,
8.273333333,143.0635071,-598.8070068,-781.949707,,,,,,
8.276666667,143.0772858,-596.1873169,-799.8295898,,,,,,
8.28,143.0909729,-593.5153809,-817.7255859,,,,,,
8.283333333,143.1045074,-590.7658081,-834.736084,,,,,,
8.286666667,143.1179504,-587.9185791,-850.6281738,,,,,,
8.29,143.1312714,-585.0064697,-865.8676758,,,,,,
8.293333333,143.1444397,-582.0511475,-880.8837891,,,,,,
8.296666667,143.157486,-579.0488892,-895.762207,,,,,,
8.3,143.1704254,-576.0021362,-910.6904297,,,,,,
8.303333333,143.1832275,-572.9110107,-925.2648926,,,,,,
8.306666667,143.1959076,-569.7940063,-938.7348633,,,,,,
8.31,143.2084808,-566.635498,-951.388916,,,,,,
8.313333333,143.2209167,-563.413208,-964.0041504,,,,,,
8.316666667,143.2332153,-560.1259766,-976.7175293,,,,,,
8.32,143.2454071,-556.7625122,-989.4777832,,,,,,
8.323333333,143.2574615,-553.3527222,-1001.876221,,,,,,
8.326666667,143.2694244,-549.9316406,-1013.305664,,,,,,
8.33,143.28125,-546.4906616,-1023.869385,,,,,,
8.333333333,143.2929382,-543.0263062,-1033.724121,,,,,,
8.336666667,143.3045044,-539.5266113,-1042.91748,,,,,,
8.34,143.315918,-535.9869995,-1051.45459,,,,,,
8.343333333,143.3272095,-532.401062,-1059.552246,,,,,,
8.346666667,143.3384094,-528.7930908,-1067.424316,,,,,,
8.35,143.3494568,-525.1919556,-1075.252441,,,,,,
8.353333333,143.3603821,-521.5806274,-1082.406006,,,,,,
8.356666667,143.3711853,-517.9439087,-1088.414063,,,,,,
8.36,143.3818359,-514.2625732,-1093.261963,,,,,,
8.363333333,143.3923645,-510.5342407,-1096.850098,,,,,,
8.366666667,143.402771,-506.7893066,-1099.743164,,,,,,
8.37,143.4130859,-503.0285034,-1102.558594,,,,,,
8.373333333,143.423233,-499.2666016,-1105.068604,,,,,,
8.376666667,143.4332733,-495.5170288,-1107.539063,,,,,,
8.38,143.4431915,-491.7776489,-1109.715088,,,,,,
8.383333333,143.4530029,-488.0397949,-1111.078125,,,,,,
8.386666667,143.462677,-484.286499,-1111.771729,,,,,,
8.39,143.4722137,-480.5137939,-1112.678467,,,,,,
8.393333333,143.4816437,-476.7214355,-1113.618896,,,,,,
8.396666667,143.4909363,-472.9512329,-1114.57251,,,,,,
8.4,143.5000763,-469.2086792,-1114.347656,,,,,,
8.403333333,143.50914,-465.4983521,-1113.243896,,,,,,
8.406666667,143.5180664,-461.8164063,-1111.623779,,,,,,
8.41,143.5268707,-458.168457,-1110.033691,,,,,,
8.413333333,143.535553,-454.5029297,-1107.89502,,,,,,
8.416666667,143.5441437,-450.8352051,-1105.259766,,,,,,
8.42,143.5526123,-447.133728,-1102.533691,,,,,,
8.423333333,143.5609894,-443.4448242,-1099.708008,,,,,,
8.426666667,143.5692444,-439.7797241,-1096.647949,,,,,,
8.43,143.5773773,-436.1117554,-1093.106689,,,,,,
8.433333333,143.5853882,-432.4280396,-1088.93042,,,,,,
8.436666667,143.593277,-428.7331543,-1084.608398,,,,,,
8.44,143.6010437,-425.067688,-1080.700928,,,,,,
8.443333333,143.6086884,-421.4352417,-1076.829346,,,,,,
8.446666667,143.6162262,-417.831665,-1073.047119,,,,,,
8.45,143.6236572,-414.2184448,-1069.29126,,,,,,
8.453333333,143.6309967,-410.6065674,-1064.953125,,,,,,
8.456666667,143.6382294,-407.0502319,-1060.049561,,,,,,
8.46,143.6453552,-403.5245972,-1054.438477,,,,,,
8.463333333,143.6523895,-400.0166626,-1048.281738,,,,,,
8.466666667,143.659317,-396.520813,-1042.067139,,,,,,
8.47,143.6661377,-393.0408325,-1036.078857,,,,,,
8.473333333,143.6728516,-389.5891724,-1029.603149,,,,,,
8.476666667,143.6794434,-386.1613159,-1022.5448,,,,,,
8.48,143.6859589,-382.7322388,-1015.234131,,,,,,
8.483333333,143.6923981,-379.3120117,-1008.292603,,,,,,
8.486666667,143.6987457,-375.9199829,-1000.887817,,,,,,
8.49,143.7049866,-372.5585938,-993.1168213,,,,,,
8.493333333,143.7110901,-369.2334595,-984.3273926,,,,,,
8.496666667,143.7171021,-365.9559326,-975.2893066,,,,,,
8.5,143.7230225,-362.7229614,-966.7880859,,,,,,
8.503333333,143.7288513,-359.5180054,-958.2930908,,,,,,
8.506666667,143.7345886,-356.3483276,-949.527832,,,,,,
8.51,143.7402191,-353.1914063,-940.513916,,,,,,
8.513333333,143.7457733,-350.0318604,-931.6571045,,,,,,
